#Table1
ra,dec,z
238.86563,-0.34553009,0.08291406
193.09771,-0.36984785,0.08291598
164.68468,-0.06014992,0.08291749
212.47259,-0.08705003,0.08291919
209.749,0.68900423,0.08292297
239.34792,-0.41143117,0.08292612
197.82585,-1.2041054,0.08292848
177.33785,-0.38458351,0.08292948
233.13815,-0.75867719,0.08293848
191.9663,-0.62328525,0.0829386
240.62917,-0.86299353,0.08294633
142.36757,2.4367365,0.08294795
199.71213,-1.2764024,0.0829603
203.03307,0.36262909,0.08296145
201.37922,-1.2082214,0.08296633
225.78639,1.6300238,0.08296634
200.2913,-1.2016807,0.08296697
214.8221,1.9689575,0.08296715
207.6234,0.076896823,0.08296723
191.63231,-0.61959561,0.08296756
191.79024,-0.20983823,0.08296794
211.79976,0.52022444,0.08296823
211.96414,0.74938172,0.08297165
194.89327,0.20724989,0.08297204
190.56425,-1.4376183,0.08297215
159.76799,2.29729,0.08297226
211.54077,1.8479892,0.08297316
165.91012,-0.64783809,0.08297382
192.18465,-1.2037918,0.08297675
159.6459,2.2524918,0.08297709
192.05806,-0.26851494,0.08297773
165.14653,0.0089908626,0.0829815
192.44299,0.18082731,0.08298794
198.99884,0.9417625,0.08298806
212.5145,-0.35583855,0.08298903
211.829,-0.15725247,0.08298949
240.10393,0.0088266095,0.08299018
216.51595,-1.2222103,0.08299039
201.18479,-1.0005581,0.08299146
202.02737,0.069314704,0.08299268
212.37536,-0.54372031,0.08299632
208.56582,1.8292069,0.08299866
200.26512,-1.2101775,0.08300237
169.20658,2.2644736,0.08300298
196.30196,-0.84358371,0.08300352
199.8329,-1.0749682,0.08300412
227.72443,-0.95837985,0.08300415
201.03308,-1.1663383,0.0830057
212.84831,-0.84272752,0.08300854
214.48831,1.6307505,0.0830104
195.1708,0.56066009,0.08301131
219.87607,1.8196648,0.08301268
180.96322,1.17335,0.08301303
214.55492,1.6464608,0.08301321
219.63142,1.8217249,0.08301558
224.352,0.84544,0.08301639
240.97677,-0.49781143,0.08301643
233.39458,-0.26818739,0.08301735
202.04987,0.062177802,0.08302018
181.85024,-0.43497715,0.08302023
198.10942,-1.0497539,0.08302145
200.80705,-1.4534442,0.08302376
197.09187,-0.55570082,0.08302402
214.39326,-0.50358695,0.0830263
180.88804,1.3601692,0.08302677
191.07011,0.81458067,0.08302882
143.59036,-0.87673288,0.08303144
201.27402,-1.3952009,0.08303221
201.09353,-0.78605291,0.08303544
201.90007,0.9610146,0.08303592
221.69916,-1.219781,0.0830382
233.12093,-0.54892526,0.08304245
237.59599,-0.0066200149,0.0830428
201.37261,-1.3611752,0.08304721
212.29776,-0.41224989,0.08304734
203.35036,0.41593187,0.08304774
216.16536,-1.4899032,0.08304925
212.15496,-0.92071295,0.08305207
195.27395,0.97291037,0.08305486
191.15669,1.7905082,0.08305826
214.60897,1.3560861,0.08306126
230.43741,2.3038407,0.08306369
202.12167,1.4130489,0.08306599
200.58021,-0.48086198,0.08306651
194.76512,-1.2235686,0.08306821
208.64559,-0.073504645,0.08306995
168.6141,2.2137946,0.08307053
164.42697,-0.33686225,0.08307257
201.81078,0.97696729,0.08307272
191.88516,-0.28808606,0.08307422
198.03333,-1.0084716,0.08307777
223.28556,-1.3550236,0.08307813
221.23435,-1.4802635,0.08308062
180.96343,0.306073,0.08308575
237.45793,0.052622977,0.08308603
232.13573,0.96086721,0.08308701
217.31054,-0.53559138,0.08309195
234.20921,-0.8454245,0.08309306
190.8825,2.0007493,0.08309416
224.81857,-1.4860771,0.08309587
203.098,1.523317,0.08309923
163.36816,0.26219235,0.08309924
197.39949,0.31162473,0.08310101
207.31575,-0.33453768,0.08310145
185.22894,0.22610017,0.0831046
223.93717,-0.30618026,0.08310611
127.47999,0.83051835,0.08310889
201.06848,-0.46231248,0.08310904
201.73743,1.1985048,0.08310942
170.28039,1.841795,0.08310977
197.0507,-0.80595218,0.08311027
160.79459,0.033496406,0.08311045
192.82136,-0.50887249,0.08311626
143.73519,-0.84443278,0.08311663
219.42812,1.1514581,0.08312404
215.09038,-0.8357665,0.08312487
180.3385,-0.32635582,0.08312489
224.32955,0.79643128,0.08312526
149.34393,0.18362456,0.08312663
199.8464,-1.120365,0.08312918
223.42491,-1.041383,0.08312947
233.11351,-0.53051289,0.08312989
217.39749,-0.64097772,0.08313201
198.11982,-0.67865916,0.0831333
221.1229,-1.3738568,0.08313331
165.63042,-0.44032983,0.08313769
216.61252,-1.168799,0.0831395
213.73282,-0.56931842,0.08314144
225.04118,1.5498065,0.0831433
192.04214,0.51392793,0.08314446
239.29433,-0.6918953,0.08314706
180.93739,1.2798165,0.08314821
165.95871,-0.60168318,0.08314948
194.65312,0.053201385,0.08315092
223.89404,-0.43831146,0.08315206
233.33638,0.0052060435,0.08315267
201.76286,1.3140004,0.08315546
180.96505,1.2950892,0.08315867
201.93293,-0.51820682,0.08315942
212.05619,-0.28967412,0.08316067
200.49175,-0.18455792,0.08316069
235.66882,0.052860523,0.08316126
232.90274,-0.41824977,0.08316392
212.20627,-0.89888081,0.08316538
201.95357,0.98896453,0.08316628
197.39359,0.31486056,0.08317149
208.42369,1.6956873,0.08317348
201.43248,0.18101624,0.08317352
183.57066,-1.0916467,0.0831765
212.33602,-1.1919448,0.08317864
143.34304,-0.89959906,0.08318103
202.32295,2.1670236,0.08318274
192.83593,-0.90597482,0.08318309
145.21869,0.14700021,0.08318624
222.59571,-0.88526498,0.0831912
201.60413,0.71267332,0.08319671
203.3191,1.6190507,0.08320035
183.75869,-1.0368908,0.08320528
161.05631,-0.014629284,0.08320576
222.6168,-0.88039109,0.08320607
153.74693,-1.1276709,0.08320795
192.52174,-1.3355911,0.08321058
187.94822,-1.0580502,0.08321483
185.02335,-0.25337767,0.08321878
143.47598,-0.86746561,0.08322018
192.87851,-0.67126563,0.08322209
234.96472,1.4149893,0.08322446
205.45529,2.2517489,0.08322564
201.45597,-0.28999763,0.08322639
200.38607,-0.78070691,0.08322683
212.35926,-1.0126794,0.08322717
235.40748,1.4246766,0.08322823
191.10148,0.62863689,0.08323255
233.52288,-0.70146631,0.0832337
179.29428,-0.51553041,0.08323594
148.96913,-0.17908839,0.08323718
233.19338,-0.89345127,0.08324146
201.25734,-1.0232956,0.08324227
199.45367,-0.89533057,0.0832443
144.55054,-0.94187341,0.08324544
192.03426,-0.46497438,0.08324609
192.58327,-1.4974009,0.08325004
212.41689,-0.51900207,0.08325088
216.67527,-1.3633098,0.08325259
148.38497,-0.94142973,0.08325355
185.05053,-0.44348147,0.08325529
235.48586,1.4537432,0.08325666
193.72404,-0.18291954,0.08325671
158.84283,-0.43408724,0.0832576
199.86276,-0.98673673,0.08326132
200.40998,-0.51352776,0.08326374
223.81439,-0.54218469,0.08326733
191.97028,-0.22504369,0.08326782
201.70768,1.2018106,0.08326811
146.86816,-0.48679252,0.08326827
235.51397,1.4248413,0.08326852
192.86571,-0.68801518,0.0832701
170.62448,1.7818069,0.08327103
178.5085,-1.2794549,0.08327118
198.09983,-0.73787547,0.08327536
165.15537,-0.41430068,0.08328035
180.98716,1.2553092,0.08328133
192.05093,-1.3603546,0.08328797
230.92494,1.2590258,0.08328897
191.35537,0.97985757,0.08329482
190.60225,-0.90473722,0.08330234
223.54572,0.16924276,0.08331238
186.51026,0.77781247,0.08331353
166.21206,-0.68243614,0.08331618
191.52381,0.31279688,0.08331896
201.33946,-1.3111405,0.08331919
194.78985,-1.3315079,0.08331946
239.35099,-0.45671654,0.08331983
192.26892,-1.3464896,0.08332818
213.22909,-0.4371077,0.08333153
169.51622,2.2857734,0.08333213
177.40123,-1.1314364,0.08333421
195.26396,0.25594177,0.08333573
201.38666,0.30623133,0.08333829
223.92124,-0.56228984,0.08334121
197.14646,-0.29779277,0.08334256
192.63125,0.16069782,0.08334371
219.87361,2.4103671,0.08334462
199.21268,-0.76693893,0.08334474
191.61956,0.0014626445,0.08334531
169.98158,2.2888201,0.08334621
159.88096,2.2153346,0.08335543
201.568,0.21023798,0.08335683
162.58384,2.3046349,0.08336046
159.81064,2.3518368,0.08336072
180.75742,0.89868452,0.0833628
243.07721,0.1903019,0.08336411
148.43291,-0.090180392,0.08336419
194.87905,1.1518659,0.08336817
201.60202,0.036435721,0.0833687
183.23101,0.84284462,0.08336984
192.06805,-0.96634056,0.08337064
234.63171,0.18314638,0.08337232
203.37954,-1.344211,0.0833747
195.05555,0.4728485,0.08337619
202.48252,0.11888758,0.08337675
223.80519,-0.33549836,0.08337878
201.44923,-0.24835913,0.0833808
199.1725,-0.8586357,0.08338104
190.83884,0.98991978,0.08338249
200.51189,-1.3367313,0.08338276
154.08088,-0.24129165,0.08338461
198.0501,-0.97331982,0.08338592
192.05004,-1.1908627,0.08338978
148.03294,-1.1427995,0.08339076
192.07045,-0.85811014,0.08339317
195.32201,0.79501151,0.08339605
201.68112,1.1376905,0.08339652
163.70264,-0.79749651,0.0833981
224.539,0.093835592,0.08341143
145.34252,0.62283331,0.0834139
215.09685,-0.8192498,0.0834155
213.91242,-0.46108986,0.08341688
181.06709,1.3810799,0.08342065
224.64059,0.13581497,0.08342511
201.64264,1.2337029,0.08343016
166.6118,1.387093,0.08343369
167.94692,-0.5897603,0.08343689
149.37332,0.038814387,0.08343904
201.57706,0.2265825,0.08344295
162.74675,1.9930582,0.08344307
222.9187,-0.30735089,0.08344401
177.35884,-0.30505177,0.083447
220.80759,1.5857709,0.08344989
201.94064,0.99066317,0.08345464
197.63336,1.4095242,0.08345877
235.19129,-1.4191364,0.08347359
177.35064,-0.87111655,0.08347482
180.93562,1.321665,0.0834787
158.9181,-0.41455845,0.08348337
197.77729,2.0540743,0.08348462
160.12663,1.1268339,0.08348634
193.43419,-0.7535365,0.0834885
198.45481,-1.1047279,0.0834891
200.54848,-0.42950465,0.08349657
191.02587,0.7253231,0.08349845
201.5361,0.67934894,0.08350293
199.83137,-0.94747305,0.08350307
191.91527,-0.53237587,0.08350749
192.68157,0.34853044,0.0835079
145.13272,0.82720343,0.08350793
201.63725,0.014254715,0.083511
234.94729,1.4079178,0.0835112
201.57874,0.22157161,0.08351164
222.68967,-0.19769537,0.08351402
192.09918,-1.3776423,0.08351482
190.92599,0.56182688,0.08351586
165.89786,-0.26467273,0.08351591
233.20873,-0.8541569,0.0835162
153.85948,0.12017995,0.08351937
239.85528,0.39839446,0.08352029
197.79194,1.4587664,0.08352489
201.44102,-1.3762499,0.08352564
191.34223,0.784273,0.08352794
197.23403,0.23940508,0.08353195
215.48003,-1.4005904,0.08353297
198.26747,-1.2253993,0.08353332
216.56598,-0.87288195,0.08353408
239.7576,-0.78512787,0.08353413
181.00821,1.4448983,0.08353433
233.12653,-0.60317567,0.08353737
215.07181,-0.65318243,0.08353776
239.52051,-0.57513514,0.0835468
148.2798,-1.0609262,0.08355071
196.34009,0.28893967,0.0835517
201.98795,0.32571923,0.08355405
190.88232,2.0032915,0.08355577
162.35467,1.6941548,0.08356189
201.23639,-1.0078899,0.08356205
197.78606,1.6508486,0.08356345
162.11961,0.66078299,0.08356421
192.22465,-0.99781329,0.08357225
223.87704,-0.42265709,0.0835739
233.03261,-0.68624603,0.08357414
192.46455,0.49384066,0.08357739
195.12204,-1.1042965,0.08357777
213.9742,0.031821056,0.08358423
233.55025,-1.4968724,0.08358433
148.2123,-1.1734604,0.08359117
198.03381,-0.99587612,0.08359272
230.04355,2.4267635,0.08359727
181.47058,-0.91078923,0.08359831
168.39574,2.2573238,0.08359963
195.31422,-1.2550031,0.08360328
229.10123,-0.43905685,0.08360377
197.24016,1.4260349,0.08360429
186.9834,-0.52663099,0.08360536
235.46832,1.4713406,0.08360643
223.94072,-0.33496129,0.0836084
192.63714,-0.31413534,0.08361237
223.73292,-1.0673163,0.08361325
197.18716,0.19371698,0.08361565
148.35708,-1.0615241,0.08362079
199.59626,-0.80766829,0.083621
141.62554,2.1566421,0.08362263
200.17857,1.9533445,0.08362295
201.77603,0.40997109,0.08362497
164.21777,-0.12197632,0.08362874
181.03287,2.4550713,0.08363237
214.07167,-0.1569821,0.08363244
201.06887,-0.46643534,0.08363323
167.82069,1.1541364,0.08363478
214.04112,-0.63239206,0.08364145
153.50794,0.36204742,0.08364218
190.97571,1.2029532,0.08364481
203.89128,-1.2866753,0.08364628
192.03605,-1.0981238,0.0836487
196.03664,-0.67366799,0.083649
197.72724,2.0843783,0.08365079
228.42223,0.82183324,0.08365247
219.25812,1.5200955,0.08365505
214.07898,-0.1944952,0.08365609
153.89822,-1.0015006,0.08365821
234.25486,-0.8204895,0.08366072
201.58026,-1.4911481,0.08366272
165.98684,-0.77177866,0.08366708
223.54569,-0.77010859,0.08367053
197.2799,1.8010016,0.0836716
192.46772,-1.0697684,0.08367178
214.38905,-0.48507342,0.08367185
179.65795,-1.3855074,0.08367196
178.07338,-1.4337889,0.08367371
199.0875,-0.59599471,0.08367842
198.92884,-0.73733995,0.0836834
196.56886,-0.84730055,0.08368644
213.6219,-0.62398433,0.08368658
215.45638,-1.3383845,0.08368761
148.43474,-0.090464332,0.08368891
245.92996,0.44785037,0.08369198
245.18925,0.1503278,0.08369512
220.61127,1.8124193,0.08369568
167.54823,1.3580656,0.08370402
233.08287,-0.50294385,0.08370721
223.63376,-1.0401574,0.08370809
192.15735,-1.1039395,0.08371123
224.37954,0.43743881,0.08371136
201.56515,0.40226096,0.08371294
148.497,-1.0517803,0.08371435
149.007,-0.24103475,0.08371498
194.86349,-1.4306921,0.08372389
195.9114,0.54759363,0.08372504
182.62444,1.5581825,0.08372562
218.56678,-0.31383389,0.0837293
192.77571,-1.1139363,0.08373197
141.41855,2.2911845,0.08373313
193.17032,-0.65486831,0.08373408
142.40987,2.0407172,0.08373582
149.76414,1.1434264,0.0837414
201.63706,0.32605961,0.08374833
223.69701,-0.69281226,0.08374847
196.24245,0.47851745,0.0837504
193.00885,0.068472153,0.08375064
200.47702,-1.0216672,0.08375164
215.45159,-1.3918862,0.0837519
180.13793,-0.54352939,0.08375306
162.68352,1.7651332,0.0837548
215.48264,2.0860438,0.08375606
193.00418,0.27752477,0.08375727
192.18597,-0.99039232,0.0837586
201.35632,-1.3720506,0.0837601
215.63641,-0.5953923,0.08376138
223.78387,-1.0480646,0.0837642
146.8833,-0.49469887,0.08376556
201.17514,0.62998101,0.08376557
233.06709,-0.60461076,0.08377131
199.21751,-0.99574663,0.08377423
211.19126,-0.8192016,0.08377565
201.73893,1.1155497,0.08377644
160.06224,0.55699664,0.0837785
196.12668,-0.73920731,0.08378702
215.11018,-0.87323111,0.08378739
184.03322,-0.73113207,0.08378816
192.98414,-0.59724176,0.08378837
166.06722,-0.20292305,0.08379089
155.20057,-0.98572903,0.08379171
180.88331,1.4304492,0.08380313
223.70853,-0.36191972,0.08380445
235.46756,1.4273496,0.08380551
193.55074,-1.2808145,0.08380602
189.00958,1.7048358,0.08380652
179.65724,-0.47016106,0.08380923
247.92134,-0.777297,0.08381232
128.32344,2.2911517,0.08381567
180.43939,1.0687658,0.08381765
166.83974,1.3549599,0.08381832
193.12522,0.08806065,0.08381993
149.02543,-0.12057915,0.08382063
198.36124,-0.75930118,0.08382601
195.94165,0.53720463,0.08382735
200.63195,-1.1245318,0.08382864
244.38239,-0.26195202,0.08383591
233.12946,-0.65436874,0.08383646
235.38103,1.492897,0.08383721
203.40198,1.4194907,0.08383802
197.90256,-0.92205645,0.08383848
153.89994,0.013230347,0.08384211
235.83476,0.78690984,0.08384647
122.7084,0.68621417,0.08384843
224.02347,-0.26191968,0.08385658
200.62802,-0.12658459,0.08385873
167.23201,1.3071509,0.08386099
194.36336,-0.038506324,0.08386147
155.21218,-0.99690965,0.08386191
214.99922,-0.99045433,0.08386301
232.84256,-0.076164936,0.08386566
197.8276,-1.2946864,0.08386592
163.09036,-0.8435993,0.08386619
204.6792,0.17407712,0.08386669
164.71346,0.0055887579,0.0838667
233.62393,-0.68533108,0.08386771
165.93157,-0.23976962,0.08387153
165.88936,-0.61459532,0.08387157
192.55004,-0.32653831,0.08387592
191.58145,-0.82474402,0.08387867
197.3096,2.1508771,0.08387921
216.54049,1.156286,0.08388413
192.01205,0.47407445,0.08389083
146.89158,-0.51266153,0.08389291
169.86239,2.1826282,0.08389309
158.81738,-0.47316632,0.08389378
198.0941,-0.94333172,0.08389962
179.79847,-0.42585297,0.08390094
188.05526,-0.7356999,0.0839024
215.09473,0.7230796,0.08390551
184.53938,-0.74756673,0.08390609
145.5446,0.93933415,0.08390663
160.00706,0.52661766,0.08390751
150.98947,-1.0321009,0.08390897
200.87767,-1.476791,0.08390996
141.99689,1.6394106,0.08391167
220.2444,1.6136425,0.08391753
148.58499,-0.94207436,0.08391871
162.77722,1.8858008,0.08392091
216.08391,-0.21896349,0.08392204
194.86874,-1.3717937,0.08392477
233.1213,-0.46555479,0.08392805
199.54953,-0.81752015,0.08393086
190.60374,-1.2442982,0.0839401
220.18417,1.634899,0.08394063
202.02391,-1.4283015,0.08394188
202.2222,-1.434079,0.0839471
191.4916,0.48079065,0.0839472
162.52157,1.7989591,0.0839482
200.06267,-1.1459326,0.08394939
148.95363,-0.097142812,0.08395238
232.51413,-1.4425781,0.08395299
204.7294,0.10485185,0.08395544
198.27737,-0.89806773,0.08395665
224.37627,0.38258144,0.08395754
184.8488,0.56221709,0.08396018
177.642,0.27560742,0.08397069
198.16416,-0.74618527,0.08397079
200.53124,-1.3907557,0.08397418
247.57684,-0.35226566,0.08397971
201.40446,0.0025337666,0.08398134
196.5549,-0.66414087,0.08398743
193.26108,-0.81157769,0.08398774
167.57477,1.3199415,0.08398829
204.9191,0.040159083,0.08399552
204.20183,-1.2502991,0.08399642
167.81818,0.883987,0.08399683
218.90791,-0.42804645,0.08399684
200.30481,-0.64541864,0.08400247
148.0802,2.4111041,0.08400273
219.85217,-0.31052967,0.084003
180.14377,-0.55237657,0.08400331
165.8726,-0.58865998,0.08400386
142.28936,-0.84301755,0.08401398
232.94408,-0.30574149,0.08401494
192.12164,-1.0660807,0.08401752
245.57292,0.63456125,0.08401904
201.59079,-1.3512424,0.08402388
214.19961,0.91145265,0.08402537
232.27649,-0.12888295,0.0840295
201.26992,-1.0288723,0.08403031
193.34504,0.011133882,0.08403742
197.96968,-1.202869,0.08403751
198.17767,-0.57409215,0.08403913
216.14447,-0.43012982,0.08403935
191.34925,-1.0060927,0.08404148
195.90665,-1.0054111,0.08404355
194.41568,-1.3180481,0.08405106
232.2253,-0.19081415,0.08405174
146.21388,1.3489838,0.08405221
223.79213,-0.77619522,0.0840548
223.96746,-0.37253951,0.08406009
126.87866,1.3502528,0.08406246
165.88984,-0.59818674,0.084067
165.06712,-1.1942828,0.08407038
218.62552,2.1424138,0.08407099
215.2092,1.8538463,0.0840793
214.8779,0.16421678,0.08407986
159.14424,1.8325467,0.08408056
192.07756,-0.69716942,0.08408104
199.77566,-0.75268155,0.08408105
188.25825,0.007410881,0.08408111
228.71632,1.2983074,0.0840816
167.94336,2.2309184,0.08408166
191.1512,1.1850389,0.08408213
197.18343,-0.31362769,0.08408642
216.49999,0.2318963,0.08408643
214.17413,0.91739602,0.08408771
197.54899,-0.21050402,0.08408818
216.52464,1.5357205,0.08409112
211.30644,-0.85089229,0.08409175
197.53385,-0.1826431,0.08409638
165.85312,-0.58710151,0.08410072
179.30341,-0.74542572,0.08410374
214.07436,-0.15940167,0.08410384
181.18665,2.4858875,0.08410442
199.64246,-0.96250827,0.0841082
160.08041,1.8455064,0.08410887
196.49285,0.05985304,0.08411138
155.34625,-1.081244,0.08411455
205.72073,2.4363606,0.08411475
215.22539,1.8619272,0.08411505
191.46065,1.0218293,0.08411558
155.18538,-0.97983105,0.08411594
214.16941,0.94202447,0.08411801
180.75543,1.4379865,0.08412392
196.05558,0.52716894,0.08412781
232.02019,0.62027979,0.08413158
198.36401,-1.1847457,0.08413422
225.07834,0.46925132,0.08413497
192.04923,-0.74640862,0.08413588
202.25745,-1.4262685,0.08413599
197.39601,2.433502,0.08413878
156.12826,-0.62882106,0.08413917
218.86554,2.3278813,0.08414009
165.08716,-1.1655597,0.08414175
198.18948,0.18970621,0.08414438
199.80779,-0.91098867,0.08414804
165.42727,-1.2218128,0.08415202
233.40394,-0.68087946,0.08415204
232.84018,-0.18978247,0.08415724
192.57972,-0.40158834,0.08415757
167.27907,1.4718578,0.08415873
180.41414,2.3548977,0.08416665
201.42268,-1.364564,0.08416798
147.49765,0.10419984,0.08416865
215.03068,1.468661,0.08416878
191.47077,0.47455129,0.08417179
159.83927,2.3221251,0.08417496
188.64856,1.9195375,0.08417504
196.61265,-0.80602601,0.08417733
196.58515,1.7863646,0.08417749
167.90815,2.2546819,0.08417956
244.35772,0.7580487,0.08418034
216.07164,-0.20428469,0.08418238
215.25924,1.1704554,0.08418243
201.74471,0.36097283,0.08418514
180.73558,1.4852127,0.08419074
200.36737,-0.95707798,0.08419466
153.33646,0.52971434,0.08419621
147.24805,-0.035723556,0.08419658
244.30597,0.018156304,0.08419997
147.22073,-0.29316914,0.08420008
216.51286,0.38020139,0.08420143
197.17488,1.4583133,0.08420183
152.94984,-1.0627741,0.08420207
223.32675,-1.0336651,0.08420417
196.48179,-0.75141212,0.08420494
148.67968,-0.025100879,0.0842066
223.84492,-0.41660748,0.08420941
167.18002,1.2608239,0.08420949
